"Bezirk";"Bez-Name";"Ortsteil";"Ortst-Name";"Geschl";"Staatsangeh";"Altersgr";"Häufigkeit"
"03";"Pankow";"0309";"Buch";"2";"A";"30_35";45,00
"03";"Pankow";"0309";"Buch";"2";"A";"35_40";40,00
"03";"Pankow";"0309";"Buch";"2";"A";"40_45";28,00
"03";"Pankow";"0309";"Buch";"2";"A";"45_50";24,00
"03";"Pankow";"0309";"Buch";"2";"A";"50_55";21,00
"03";"Pankow";"0309";"Buch";"2";"A";"55_60";12,00
"03";"Pankow";"0309";"Buch";"2";"A";"60_65";3,00
"03";"Pankow";"0309";"Buch";"2";"A";"65_70";3,00
"03";"Pankow";"0309";"Buch";"2";"A";"75_80";3,00
"03";"Pankow";"0309";"Buch";"2";"D";"00_05";357,00
"03";"Pankow";"0309";"Buch";"2";"D";"05_10";299,00
"03";"Pankow";"0309";"Buch";"2";"D";"10_15";298,00
"03";"Pankow";"0309";"Buch";"2";"D";"15_20";228,00
"03";"Pankow";"0309";"Buch";"2";"D";"20_25";347,00
"03";"Pankow";"0309";"Buch";"2";"D";"25_30";507,00
"03";"Pankow";"0309";"Buch";"2";"D";"30_35";500,00
"03";"Pankow";"0309";"Buch";"2";"D";"35_40";392,00
"03";"Pankow";"0309";"Buch";"2";"D";"40_45";315,00
"03";"Pankow";"0309";"Buch";"2";"D";"45_50";443,00
"03";"Pankow";"0309";"Buch";"2";"D";"50_55";502,00
"03";"Pankow";"0309";"Buch";"2";"D";"55_60";464,00
"03";"Pankow";"0309";"Buch";"2";"D";"60_65";493,00
"03";"Pankow";"0309";"Buch";"2";"D";"65_70";354,00
"03";"Pankow";"0309";"Buch";"2";"D";"70_75";605,00
"03";"Pankow";"0309";"Buch";"2";"D";"75_80";493,00
"03";"Pankow";"0309";"Buch";"2";"D";"80_85";315,00
"03";"Pankow";"0309";"Buch";"2";"D";"85_90";183,00
"03";"Pankow";"0309";"Buch";"2";"D";"90_95";126,00
"03";"Pankow";"0309";"Buch";"2";"D";"95 und älter";25,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"A";"00_05";9,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"A";"05_10";15,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"A";"10_15";4,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"A";"15_20";12,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"A";"20_25";9,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"A";"25_30";27,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"A";"30_35";50,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"A";"35_40";43,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"A";"40_45";52,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"A";"45_50";34,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"A";"50_55";21,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"A";"55_60";24,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"A";"60_65";15,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"A";"70_75";9,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"A";"75_80";6,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"A";"95 und älter";3,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"D";"00_05";508,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"D";"05_10";530,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"D";"10_15";478,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"D";"15_20";500,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"D";"20_25";340,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"D";"25_30";516,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"D";"30_35";586,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"D";"35_40";602,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"D";"40_45";638,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"D";"45_50";997,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"D";"50_55";1030,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"D";"55_60";743,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"D";"60_65";609,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"D";"65_70";341,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"D";"70_75";510,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"D";"75_80";368,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"D";"80_85";183,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"D";"85_90";69,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"D";"90_95";9,00
"03";"Pankow";"0310";"Französisch Buchholz";"1";"D";"95 und älter";6,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"A";"00_05";3,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"A";"05_10";6,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"A";"10_15";6,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"A";"15_20";15,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"A";"20_25";24,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"A";"25_30";33,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"A";"30_35";42,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"A";"35_40";51,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"A";"40_45";61,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"A";"45_50";31,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"A";"50_55";27,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"A";"55_60";15,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"A";"60_65";12,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"A";"65_70";6,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"A";"70_75";6,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"A";"80_85";3,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"D";"00_05";491,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"D";"05_10";492,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"D";"10_15";512,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"D";"15_20";452,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"D";"20_25";291,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"D";"25_30";526,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"D";"30_35";686,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"D";"35_40";711,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"D";"40_45";643,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"D";"45_50";987,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"D";"50_55";958,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"D";"55_60";707,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"D";"60_65";600,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"D";"65_70";400,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"D";"70_75";535,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"D";"75_80";444,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"D";"80_85";215,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"D";"85_90";125,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"D";"90_95";50,00
"03";"Pankow";"0310";"Französisch Buchholz";"2";"D";"95 und älter";6,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"A";"00_05";21,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"A";"05_10";16,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"A";"10_15";6,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"A";"15_20";31,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"A";"20_25";98,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"A";"25_30";111,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"A";"30_35";75,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"A";"35_40";88,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"A";"40_45";95,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"A";"45_50";60,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"A";"50_55";52,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"A";"55_60";29,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"A";"60_65";21,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"A";"65_70";13,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"A";"70_75";9,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"A";"75_80";7,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"A";"85_90";6,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"D";"00_05";799,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"D";"05_10";835,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"D";"10_15";736,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"D";"15_20";578,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"D";"20_25";411,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"D";"25_30";743,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"D";"30_35";831,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"D";"35_40";891,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"D";"40_45";1077,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"D";"45_50";1404,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"D";"50_55";1202,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"D";"55_60";825,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"D";"60_65";621,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"D";"65_70";502,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"D";"70_75";679,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"D";"75_80";717,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"D";"80_85";334,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"D";"85_90";182,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"D";"90_95";40,00
"03";"Pankow";"0311";"Niederschönhausen";"1";"D";"95 und älter";9,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"A";"00_05";21,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"A";"05_10";18,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"A";"10_15";18,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"A";"15_20";34,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"A";"20_25";107,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"A";"25_30";102,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"A";"30_35";103,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"A";"35_40";81,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"A";"40_45";78,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"A";"45_50";58,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"A";"50_55";38,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"A";"55_60";15,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"A";"60_65";15,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"A";"65_70";18,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"A";"85_90";3,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"A";"95 und älter";4,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"D";"00_05";790,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"D";"05_10";737,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"D";"10_15";667,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"D";"15_20";514,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"D";"20_25";435,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"D";"25_30";761,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"D";"30_35";998,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"D";"35_40";1034,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"D";"40_45";1099,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"D";"45_50";1378,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"D";"50_55";1202,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"D";"55_60";847,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"D";"60_65";708,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"D";"65_70";558,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"D";"70_75";979,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"D";"75_80";973,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"D";"80_85";505,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"D";"85_90";337,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"D";"90_95";156,00
"03";"Pankow";"0311";"Niederschönhausen";"2";"D";"95 und älter";43,00
"03";"Pankow";"0312";"Rosenthal";"1";"A";"10_15";6,00
"03";"Pankow";"0312";"Rosenthal";"1";"A";"15_20";6,00
"03";"Pankow";"0312";"Rosenthal";"1";"A";"20_25";12,00
"03";"Pankow";"0312";"Rosenthal";"1";"A";"25_30";15,00
"03";"Pankow";"0312";"Rosenthal";"1";"A";"30_35";19,00
"03";"Pankow";"0312";"Rosenthal";"1";"A";"35_40";27,00
"03";"Pankow";"0312";"Rosenthal";"1";"A";"40_45";28,00
"03";"Pankow";"0312";"Rosenthal";"1";"A";"45_50";28,00
"03";"Pankow";"0312";"Rosenthal";"1";"A";"50_55";9,00
"03";"Pankow";"0312";"Rosenthal";"1";"A";"55_60";13,00
"03";"Pankow";"0312";"Rosenthal";"1";"A";"60_65";6,00
"03";"Pankow";"0312";"Rosenthal";"1";"A";"65_70";6,00
"03";"Pankow";"0312";"Rosenthal";"1";"A";"70_75";9,00
"03";"Pankow";"0312";"Rosenthal";"1";"A";"75_80";7,00
"03";"Pankow";"0312";"Rosenthal";"1";"D";"00_05";182,00
"03";"Pankow";"0312";"Rosenthal";"1";"D";"05_10";245,00
"03";"Pankow";"0312";"Rosenthal";"1";"D";"10_15";261,00
"03";"Pankow";"0312";"Rosenthal";"1";"D";"15_20";264,00
"03";"Pankow";"0312";"Rosenthal";"1";"D";"20_25";202,00
"03";"Pankow";"0312";"Rosenthal";"1";"D";"25_30";191,00
"03";"Pankow";"0312";"Rosenthal";"1";"D";"30_35";183,00
"03";"Pankow";"0312";"Rosenthal";"1";"D";"35_40";242,00
"03";"Pankow";"0312";"Rosenthal";"1";"D";"40_45";293,00
"03";"Pankow";"0312";"Rosenthal";"1";"D";"45_50";476,00
"03";"Pankow";"0312";"Rosenthal";"1";"D";"50_55";482,00
"03";"Pankow";"0312";"Rosenthal";"1";"D";"55_60";338,00
"03";"Pankow";"0312";"Rosenthal";"1";"D";"60_65";278,00
"03";"Pankow";"0312";"Rosenthal";"1";"D";"65_70";215,00
"03";"Pankow";"0312";"Rosenthal";"1";"D";"70_75";264,00
"03";"Pankow";"0312";"Rosenthal";"1";"D";"75_80";180,00
"03";"Pankow";"0312";"Rosenthal";"1";"D";"80_85";86,00
"03";"Pankow";"0312";"Rosenthal";"1";"D";"85_90";24,00
"03";"Pankow";"0312";"Rosenthal";"1";"D";"90_95";3,00
"03";"Pankow";"0312";"Rosenthal";"1";"D";"95 und älter";6,00
"03";"Pankow";"0312";"Rosenthal";"2";"A";"05_10";3,00
"03";"Pankow";"0312";"Rosenthal";"2";"A";"15_20";18,00
"03";"Pankow";"0312";"Rosenthal";"2";"A";"20_25";28,00
"03";"Pankow";"0312";"Rosenthal";"2";"A";"25_30";9,00
"03";"Pankow";"0312";"Rosenthal";"2";"A";"30_35";9,00
"03";"Pankow";"0312";"Rosenthal";"2";"A";"35_40";30,00
"03";"Pankow";"0312";"Rosenthal";"2";"A";"40_45";33,00
"03";"Pankow";"0312";"Rosenthal";"2";"A";"45_50";12,00
"03";"Pankow";"0312";"Rosenthal";"2";"A";"50_55";16,00
"03";"Pankow";"0312";"Rosenthal";"2";"A";"55_60";11,00
"03";"Pankow";"0312";"Rosenthal";"2";"A";"60_65";15,00
"03";"Pankow";"0312";"Rosenthal";"2";"A";"65_70";12,00
"03";"Pankow";"0312";"Rosenthal";"2";"A";"70_75";6,00
"03";"Pankow";"0312";"Rosenthal";"2";"D";"00_05";213,00
"03";"Pankow";"0312";"Rosenthal";"2";"D";"05_10";246,00
"03";"Pankow";"0312";"Rosenthal";"2";"D";"10_15";236,00
"03";"Pankow";"0312";"Rosenthal";"2";"D";"15_20";228,00
"03";"Pankow";"0312";"Rosenthal";"2";"D";"20_25";172,00
"03";"Pankow";"0312";"Rosenthal";"2";"D";"25_30";202,00
"03";"Pankow";"0312";"Rosenthal";"2";"D";"30_35";244,00
"03";"Pankow";"0312";"Rosenthal";"2";"D";"35_40";230,00
"03";"Pankow";"0312";"Rosenthal";"2";"D";"40_45";338,00
"03";"Pankow";"0312";"Rosenthal";"2";"D";"45_50";462,00
"03";"Pankow";"0312";"Rosenthal";"2";"D";"50_55";483,00
"03";"Pankow";"0312";"Rosenthal";"2";"D";"55_60";341,00
"03";"Pankow";"0312";"Rosenthal";"2";"D";"60_65";297,00
"03";"Pankow";"0312";"Rosenthal";"2";"D";"65_70";217,00
"03";"Pankow";"0312";"Rosenthal";"2";"D";"70_75";259,00
"03";"Pankow";"0312";"Rosenthal";"2";"D";"75_80";188,00
"03";"Pankow";"0312";"Rosenthal";"2";"D";"80_85";107,00
"03";"Pankow";"0312";"Rosenthal";"2";"D";"85_90";44,00
"03";"Pankow";"0312";"Rosenthal";"2";"D";"90_95";21,00
"03";"Pankow";"0312";"Rosenthal";"2";"D";"95 und älter";3,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"A";"00_05";6,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"A";"15_20";12,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"A";"20_25";9,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"A";"25_30";27,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"A";"30_35";21,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"A";"35_40";16,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"A";"40_45";27,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"A";"45_50";22,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"A";"50_55";9,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"A";"55_60";7,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"A";"60_65";3,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"A";"65_70";7,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"A";"75_80";3,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"D";"00_05";166,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"D";"05_10";139,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"D";"10_15";138,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"D";"15_20";141,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"D";"20_25";119,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"D";"25_30";198,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"D";"30_35";228,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"D";"35_40";190,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"D";"40_45";225,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"D";"45_50";311,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"D";"50_55";290,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"D";"55_60";208,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"D";"60_65";207,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"D";"65_70";157,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"D";"70_75";219,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"D";"75_80";217,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"D";"80_85";92,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"D";"85_90";32,00
"03";"Pankow";"0313";"Wilhelmsruh";"1";"D";"90_95";6,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"A";"00_05";3,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"A";"10_15";4,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"A";"15_20";12,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"A";"20_25";9,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"A";"25_30";21,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"A";"30_35";18,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"A";"35_40";28,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"A";"40_45";25,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"A";"45_50";9,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"A";"50_55";16,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"A";"55_60";9,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"A";"60_65";3,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"A";"65_70";6,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"A";"75_80";3,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"D";"00_05";155,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"D";"05_10";139,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"D";"10_15";153,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"D";"15_20";127,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"D";"20_25";122,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"D";"25_30";202,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"D";"30_35";247,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"D";"35_40";195,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"D";"40_45";271,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"D";"45_50";314,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"D";"50_55";293,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"D";"55_60";218,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"D";"60_65";212,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"D";"65_70";184,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"D";"70_75";306,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"D";"75_80";277,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"D";"80_85";135,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"D";"85_90";62,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"D";"90_95";33,00
"03";"Pankow";"0313";"Wilhelmsruh";"2";"D";"95 und älter";6,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"A";"00_05";325,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"A";"05_10";298,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"A";"10_15";263,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"A";"15_20";429,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"A";"20_25";1101,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"A";"25_30";1698,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"A";"30_35";1868,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"A";"35_40";1646,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"A";"40_45";1734,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"A";"45_50";1540,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"A";"50_55";1446,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"A";"55_60";1127,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"A";"60_65";916,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"A";"65_70";828,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"A";"70_75";565,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"A";"75_80";361,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"A";"80_85";222,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"A";"85_90";80,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"A";"90_95";49,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"A";"95 und älter";39,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"D";"00_05";2142,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"D";"05_10";1845,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"D";"10_15";1739,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"D";"15_20";1769,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"D";"20_25";2417,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"D";"25_30";3448,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"D";"30_35";3327,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"D";"35_40";2846,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"D";"40_45";2652,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"D";"45_50";3696,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"D";"50_55";3807,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"D";"55_60";3277,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"D";"60_65";3072,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"D";"65_70";2771,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"D";"70_75";2770,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"D";"75_80";1691,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"D";"80_85";697,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"D";"85_90";372,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"D";"90_95";93,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"1";"D";"95 und älter";33,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"A";"00_05";278,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"A";"05_10";274,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"A";"10_15";263,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"A";"15_20";410,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"A";"20_25";1214,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"A";"25_30";1838,00
"04";"Charlottenburg-Wilmersdorf";"0401";"Charlottenburg";"2";"A";"30_35";1818,00
